"stdliv_next5","stdliv_next5_di","stdliv_past5","stdliv_past5_di","cat_age","wave","female","education","EGP6","income","pensions","unemployed","car_owner","cntry","y1"
2,1,1,1,4,2007,0,1,"4",1,1,0,1,"estonia",NA
3,3,1,1,3,2007,1,3,"1",2,0,0,0,"estonia",NA
4,2,4,2,1,2007,1,1,"2",2,0,0,1,"estonia",NA
4,2,4,2,1,2007,0,1,"6",3,0,0,1,"estonia",NA
2,1,3,3,4,2007,1,3,"1",2,0,0,0,"estonia",NA
2,1,4,2,4,2007,0,1,"4",1,1,0,1,"estonia",NA
3,3,4,2,1,2007,0,1,"5",2,0,0,1,"estonia",NA
3,3,4,2,1,2007,1,1,"5",1,1,0,0,"estonia",NA
5,2,5,2,1,2007,1,1,"5",3,1,0,1,"estonia",NA
4,2,4,2,2,2007,0,3,"1",1,1,0,0,"estonia",NA
3,3,3,3,2,2007,1,2,"3",1,0,0,1,"estonia",NA
4,2,4,2,4,2007,1,1,"5",1,1,0,0,"estonia",NA
4,2,4,2,2,2007,0,2,"1",1,0,0,1,"estonia",NA
2,1,2,1,1,2007,1,1,"5",3,0,0,0,"estonia",NA
3,3,3,3,1,2007,0,1,"7",3,0,1,1,"estonia",NA
3,3,3,3,3,2007,1,3,"2",3,0,0,0,"estonia",NA
3,3,3,3,3,2007,1,3,"1",2,0,0,1,"estonia",NA
2,1,2,1,2,2007,1,1,"2",2,0,0,1,"estonia",NA
3,3,5,2,2,2007,0,3,"1",3,0,0,1,"estonia",NA
4,2,4,2,3,2007,0,1,"4",3,0,0,1,"estonia",NA
3,3,3,3,4,2007,1,3,"1",1,1,0,0,"estonia",NA
3,3,4,2,4,2007,1,1,"5",1,1,0,0,"estonia",NA
3,3,3,3,2,2007,1,3,"1",2,0,0,1,"estonia",NA
4,2,4,2,3,2007,1,2,"5",2,0,0,0,"estonia",NA
4,2,4,2,1,2007,1,1,"5",1,0,0,1,"estonia",NA
4,2,4,2,1,2007,1,2,"1",2,0,0,1,"estonia",NA
2,1,3,3,4,2007,1,3,"1",1,1,0,1,"estonia",NA
4,2,4,2,3,2007,0,2,"1",3,0,0,1,"estonia",NA
3,3,2,1,3,2007,0,3,"1",1,1,0,1,"estonia",NA
3,3,4,2,3,2007,1,2,"2",1,0,0,0,"estonia",NA
4,2,4,2,2,2007,0,2,"4",3,0,0,1,"estonia",NA
2,1,2,1,3,2007,0,1,"1",3,0,0,1,"estonia",NA
4,2,4,2,3,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,3,3,4,2007,0,1,"4",2,0,0,1,"estonia",NA
5,2,3,3,1,2007,0,1,"7",3,0,0,0,"estonia",NA
4,2,4,2,3,2007,0,1,"5",2,0,0,0,"estonia",NA
3,3,4,2,4,2007,0,1,"4",1,1,0,0,"estonia",NA
4,2,5,2,2,2007,0,3,"1",3,0,0,1,"estonia",NA
3,3,1,1,4,2007,1,1,"2",1,1,0,0,"estonia",NA
4,2,4,2,2,2007,0,1,"4",3,0,0,1,"estonia",NA
1,1,1,1,3,2007,1,3,"3",1,1,0,0,"estonia",NA
3,3,4,2,4,2007,1,2,"5",1,1,0,0,"estonia",NA
3,3,4,2,2,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,3,3,3,2007,0,2,"5",1,0,1,0,"estonia",NA
4,2,4,2,1,2007,1,1,"2",1,0,0,0,"estonia",NA
3,3,4,2,3,2007,0,3,"5",2,0,0,0,"estonia",NA
3,3,2,1,4,2007,0,2,"5",1,1,0,0,"estonia",NA
4,2,4,2,1,2007,0,1,"1",3,0,0,1,"estonia",NA
3,3,3,3,2,2007,1,3,"2",3,0,0,1,"estonia",NA
2,1,3,3,4,2007,1,2,"2",2,1,0,0,"estonia",NA
3,3,4,2,1,2007,0,1,"6",2,0,0,0,"estonia",NA
4,2,4,2,2,2007,1,3,"1",3,0,0,1,"estonia",NA
3,3,3,3,4,2007,1,1,"6",1,1,0,0,"estonia",NA
3,3,3,3,4,2007,1,2,"1",1,1,0,0,"estonia",NA
5,2,3,3,2,2007,0,3,"3",3,0,0,0,"estonia",NA
4,2,4,2,1,2007,0,1,"4",3,0,0,0,"estonia",NA
3,3,5,2,2,2007,1,3,"1",3,0,0,1,"estonia",NA
1,1,1,1,2,2007,1,2,"1",1,1,0,0,"estonia",NA
3,3,2,1,4,2007,1,3,"1",1,1,0,0,"estonia",NA
3,3,3,3,1,2007,1,1,"7",1,0,0,0,"estonia",NA
4,2,4,2,4,2007,1,3,"1",1,1,0,0,"estonia",NA
4,2,3,3,1,2007,0,1,"3",3,0,0,1,"estonia",NA
4,2,3,3,4,2007,0,1,"1",1,1,0,0,"estonia",NA
3,3,2,1,2,2007,0,1,"5",1,0,0,0,"estonia",NA
5,2,5,2,4,2007,0,2,"6",1,1,0,0,"estonia",NA
3,3,3,3,2,2007,0,2,"1",2,0,0,1,"estonia",NA
3,3,4,2,4,2007,1,1,"2",3,1,0,0,"estonia",NA
4,2,5,2,2,2007,0,3,"1",3,0,0,1,"estonia",NA
3,3,2,1,4,2007,0,2,"1",2,1,0,1,"estonia",NA
4,2,3,3,3,2007,0,1,"4",2,0,0,1,"estonia",NA
3,3,3,3,3,2007,0,1,"1",2,0,0,1,"estonia",NA
3,3,4,2,2,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,4,2,2,2007,1,1,"5",2,0,0,1,"estonia",NA
2,1,2,1,4,2007,0,1,"4",1,1,0,0,"estonia",NA
4,2,4,2,4,2007,1,2,"2",1,1,0,0,"estonia",NA
3,3,4,2,1,2007,0,2,"1",2,0,0,1,"estonia",NA
3,3,3,3,4,2007,1,1,"4",1,1,0,0,"estonia",NA
4,2,3,3,4,2007,1,2,"1",1,1,0,1,"estonia",NA
4,2,3,3,2,2007,1,2,"1",2,0,0,0,"estonia",NA
4,2,4,2,3,2007,0,2,"1",3,0,0,1,"estonia",NA
4,2,3,3,4,2007,1,1,"5",1,1,0,0,"estonia",NA
3,3,4,2,1,2007,0,2,"5",3,0,0,1,"estonia",NA
4,2,4,2,2,2007,1,1,"2",3,0,0,1,"estonia",NA
4,2,4,2,2,2007,0,3,"1",2,0,0,0,"estonia",NA
2,1,2,1,1,2007,0,1,"4",2,0,0,1,"estonia",NA
1,1,2,1,2,2007,1,1,"5",1,0,0,1,"estonia",NA
3,3,3,3,1,2007,0,3,"7",3,0,1,1,"estonia",NA
4,2,4,2,3,2007,0,3,"1",2,0,0,1,"estonia",NA
4,2,3,3,2,2007,0,2,"1",2,0,0,0,"estonia",NA
3,3,4,2,4,2007,1,3,"1",1,1,0,1,"estonia",NA
3,3,4,2,4,2007,0,3,"6",3,1,0,1,"estonia",NA
2,1,3,3,1,2007,0,2,"5",3,0,1,1,"estonia",NA
3,3,3,3,1,2007,0,1,"7",3,0,1,1,"estonia",NA
2,1,3,3,2,2007,0,3,"1",2,0,0,1,"estonia",NA
4,2,4,2,2,2007,0,2,"1",3,0,0,1,"estonia",NA
3,3,4,2,4,2007,0,3,"1",1,1,0,0,"estonia",NA
3,3,2,1,3,2007,1,1,"6",1,1,0,0,"estonia",NA
4,2,4,2,4,2007,1,1,"5",1,1,0,0,"estonia",NA
4,2,1,1,3,2007,1,1,"4",1,0,0,1,"estonia",NA
4,2,5,2,2,2007,1,2,"4",1,1,1,1,"estonia",NA
5,2,2,1,2,2007,1,3,"1",1,1,0,1,"estonia",NA
4,2,4,2,2,2007,0,2,"5",2,0,0,0,"estonia",NA
3,3,3,3,1,2007,1,1,"7",1,0,0,0,"estonia",NA
3,3,3,3,4,2007,0,1,"5",1,1,0,0,"estonia",NA
4,2,4,2,4,2007,0,2,"1",1,1,0,1,"estonia",NA
4,2,5,2,1,2007,1,1,"2",2,0,0,0,"estonia",NA
2,1,1,1,4,2007,0,2,"4",1,1,0,0,"estonia",NA
3,3,4,2,1,2007,1,1,"5",1,0,0,0,"estonia",NA
3,3,3,3,4,2007,0,1,"4",1,0,0,0,"estonia",NA
4,2,3,3,2,2007,0,1,"3",2,0,0,1,"estonia",NA
5,2,5,2,2,2007,0,2,"3",3,0,0,1,"estonia",NA
4,2,4,2,1,2007,1,2,"2",1,0,0,1,"estonia",NA
3,3,3,3,3,2007,1,1,"5",2,0,0,1,"estonia",NA
4,2,5,2,2,2007,1,2,"1",2,0,0,1,"estonia",NA
3,3,4,2,2,2007,1,1,"1",1,0,0,1,"estonia",NA
3,3,5,2,2,2007,1,1,"2",1,0,0,1,"estonia",NA
3,3,4,2,2,2007,1,1,"6",2,0,0,0,"estonia",NA
4,2,4,2,2,2007,0,2,"4",3,0,0,1,"estonia",NA
4,2,4,2,1,2007,1,1,"5",2,0,0,0,"estonia",NA
3,3,3,3,1,2007,1,2,"1",3,0,0,1,"estonia",NA
2,1,1,1,4,2007,0,2,"5",1,1,0,0,"estonia",NA
4,2,4,2,1,2007,0,1,"4",2,0,0,1,"estonia",NA
4,2,3,3,2,2007,1,1,"2",2,0,0,1,"estonia",NA
4,2,4,2,1,2007,1,2,"1",2,0,0,1,"estonia",NA
4,2,5,2,1,2007,1,3,"1",2,0,0,1,"estonia",NA
4,2,4,2,2,2007,1,1,"1",2,0,0,1,"estonia",NA
4,2,5,2,3,2007,0,2,"2",3,0,0,0,"estonia",NA
3,3,3,3,1,2007,0,1,"5",3,0,0,0,"estonia",NA
3,3,3,3,3,2007,0,2,"4",2,0,0,1,"estonia",NA
3,3,3,3,3,2007,0,2,"1",2,0,0,0,"estonia",NA
4,2,4,2,3,2007,0,1,"4",3,0,0,1,"estonia",NA
4,2,4,2,4,2007,1,1,"1",1,1,0,0,"estonia",NA
3,3,3,3,3,2007,0,2,"1",3,0,0,1,"estonia",NA
3,3,4,2,3,2007,1,3,"1",1,0,0,0,"estonia",NA
5,2,4,2,1,2007,0,2,"4",2,0,0,0,"estonia",NA
2,1,2,1,3,2007,0,1,"2",3,0,0,0,"estonia",NA
4,2,3,3,1,2007,0,2,"4",1,0,0,0,"estonia",NA
4,2,4,2,4,2007,0,2,"6",1,1,0,0,"estonia",NA
5,2,5,2,4,2007,0,2,"1",1,1,0,0,"estonia",NA
1,1,1,1,4,2007,1,1,"6",1,1,0,0,"estonia",NA
4,2,4,2,2,2007,0,2,"5",3,0,0,1,"estonia",NA
4,2,3,3,2,2007,0,2,"4",3,0,0,1,"estonia",NA
4,2,4,2,3,2007,0,1,"4",1,0,0,1,"estonia",NA
3,3,3,3,3,2007,1,2,"1",3,0,0,0,"estonia",NA
4,2,4,2,4,2007,0,3,"1",1,1,0,0,"estonia",NA
2,1,2,1,2,2007,0,1,"2",3,0,0,1,"estonia",NA
4,2,4,2,3,2007,1,1,"4",3,0,0,1,"estonia",NA
4,2,4,2,1,2007,1,1,"1",3,0,0,1,"estonia",NA
4,2,4,2,3,2007,1,2,"2",1,0,0,1,"estonia",NA
4,2,4,2,2,2007,1,3,"1",1,0,0,1,"estonia",NA
4,2,5,2,2,2007,1,2,"4",1,0,0,1,"estonia",NA
4,2,5,2,1,2007,1,1,"2",2,0,0,1,"estonia",NA
1,1,1,1,3,2007,1,1,"1",1,0,0,0,"estonia",NA
4,2,4,2,3,2007,0,2,"4",1,0,0,1,"estonia",NA
4,2,4,2,2,2007,1,3,"1",1,0,0,0,"estonia",NA
4,2,5,2,3,2007,1,3,"6",2,0,0,0,"estonia",NA
4,2,3,3,2,2007,0,1,"5",1,0,0,0,"estonia",NA
3,3,3,3,3,2007,0,2,"4",3,1,1,0,"estonia",NA
4,2,5,2,4,2007,1,2,"5",2,0,0,0,"estonia",NA
3,3,3,3,4,2007,1,1,"1",1,1,0,0,"estonia",NA
3,3,4,2,2,2007,0,1,"5",2,0,0,1,"estonia",NA
3,3,4,2,4,2007,1,1,"4",1,1,0,0,"estonia",NA
5,2,5,2,2,2007,1,3,"3",2,0,0,1,"estonia",NA
1,1,4,2,3,2007,1,2,"2",2,0,0,0,"estonia",NA
4,2,4,2,4,2007,1,2,"1",1,1,0,0,"estonia",NA
1,1,1,1,2,2007,1,1,"5",2,0,0,0,"estonia",NA
4,2,4,2,4,2007,0,1,"5",1,1,0,1,"estonia",NA
4,2,4,2,3,2007,0,2,"2",1,1,1,1,"estonia",NA
4,2,3,3,3,2007,0,3,"1",3,0,0,1,"estonia",NA
3,3,3,3,1,2007,1,2,"2",2,0,0,1,"estonia",NA
3,3,4,2,3,2007,1,1,"2",2,0,0,0,"estonia",NA
5,2,5,2,1,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,5,2,2,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,3,3,2,2007,0,2,"1",3,0,0,1,"estonia",NA
3,3,4,2,3,2007,1,1,"6",3,0,0,0,"estonia",NA
4,2,4,2,4,2007,1,2,"2",2,0,0,0,"estonia",NA
3,3,3,3,3,2007,1,2,"1",2,0,0,1,"estonia",NA
3,3,4,2,4,2007,0,3,"1",1,1,0,1,"estonia",NA
4,2,4,2,1,2007,0,2,"4",3,0,0,1,"estonia",NA
2,1,4,2,4,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,4,2,3,2007,1,3,"3",3,0,0,0,"estonia",NA
4,2,5,2,3,2007,1,3,"1",2,0,0,1,"estonia",NA
4,2,4,2,1,2007,0,1,"4",2,0,0,0,"estonia",NA
4,2,3,3,2,2007,1,1,"4",1,0,0,1,"estonia",NA
5,2,5,2,2,2007,0,2,"6",2,0,0,1,"estonia",NA
4,2,5,2,2,2007,0,2,"4",3,0,0,1,"estonia",NA
3,3,2,1,4,2007,1,2,"1",1,1,0,0,"estonia",NA
4,2,4,2,2,2007,0,1,"5",1,0,0,0,"estonia",NA
2,1,2,1,4,2007,1,1,"1",1,1,0,0,"estonia",NA
3,3,3,3,4,2007,1,1,"2",3,1,0,1,"estonia",NA
3,3,3,3,4,2007,1,3,"1",2,0,0,0,"estonia",NA
2,1,4,2,4,2007,1,1,"4",1,0,0,1,"estonia",NA
4,2,3,3,3,2007,1,2,"6",3,0,0,0,"estonia",NA
2,1,2,1,3,2007,0,2,"4",3,0,0,1,"estonia",NA
3,3,3,3,4,2007,0,1,"4",1,1,0,0,"estonia",NA
4,2,5,2,2,2007,1,2,"2",2,0,0,0,"estonia",NA
3,3,3,3,4,2007,1,1,"6",1,1,0,0,"estonia",NA
3,3,3,3,4,2007,1,2,"5",1,1,0,0,"estonia",NA
3,3,2,1,3,2007,0,1,"1",2,0,0,1,"estonia",NA
3,3,4,2,4,2007,0,1,"1",2,0,0,1,"estonia",NA
4,2,4,2,1,2007,0,1,"4",3,0,0,1,"estonia",NA
3,3,3,3,3,2007,1,2,"1",1,0,0,1,"estonia",NA
3,3,3,3,2,2007,0,3,"1",3,0,0,1,"estonia",NA
3,3,3,3,3,2007,1,2,"2",1,0,0,1,"estonia",NA
4,2,4,2,3,2007,1,3,"1",3,0,0,0,"estonia",NA
4,2,3,3,2,2007,1,2,"2",1,0,0,1,"estonia",NA
3,3,3,3,1,2007,0,1,"3",2,0,0,1,"estonia",NA
3,3,4,2,3,2007,1,1,"6",2,1,0,0,"estonia",NA
5,2,5,2,2,2007,1,3,"1",3,0,0,1,"estonia",NA
4,2,2,1,4,2007,1,2,"4",1,1,0,0,"estonia",NA
3,3,4,2,4,2007,0,1,"4",3,1,0,1,"estonia",NA
4,2,4,2,2,2007,0,1,"1",3,0,0,0,"estonia",NA
2,1,4,2,4,2007,1,1,"5",1,1,0,1,"estonia",NA
1,1,1,1,4,2007,0,1,"4",1,1,0,1,"estonia",NA
3,3,3,3,4,2007,0,3,"1",3,0,0,0,"estonia",NA
4,2,4,2,3,2007,1,2,"4",1,0,0,0,"estonia",NA
3,3,4,2,2,2007,1,2,"5",2,0,0,1,"estonia",NA
3,3,4,2,1,2007,1,2,"3",2,0,0,1,"estonia",NA
4,2,5,2,1,2007,1,3,"1",2,0,0,1,"estonia",NA
5,2,2,1,3,2007,0,3,"5",3,0,0,1,"estonia",NA
4,2,4,2,2,2007,1,2,"1",1,0,0,1,"estonia",NA
2,1,4,2,3,2007,0,1,"1",2,0,0,0,"estonia",NA
3,3,4,2,4,2007,0,2,"1",1,1,0,0,"estonia",NA
4,2,5,2,2,2007,0,2,"1",3,0,0,1,"estonia",NA
3,3,4,2,4,2007,1,3,"1",1,1,0,0,"estonia",NA
4,2,4,2,1,2007,1,2,"2",1,1,0,1,"estonia",NA
4,2,4,2,3,2007,0,3,"1",2,0,0,1,"estonia",NA
3,3,4,2,4,2007,0,1,"5",1,1,0,0,"estonia",NA
3,3,3,3,3,2007,1,1,"5",1,0,0,0,"estonia",NA
3,3,4,2,4,2007,1,1,"1",1,1,0,1,"estonia",NA
4,2,5,2,2,2007,1,1,"1",2,0,0,1,"estonia",NA
4,2,4,2,4,2007,0,1,"1",1,1,0,0,"estonia",NA
4,2,4,2,4,2007,0,3,"1",1,1,0,1,"estonia",NA
1,1,4,2,4,2007,1,2,"2",2,1,0,0,"estonia",NA
5,2,4,2,2,2007,0,2,"1",3,0,0,1,"estonia",NA
4,2,4,2,2,2007,0,1,"5",2,0,0,1,"estonia",NA
3,3,3,3,4,2007,0,1,"5",1,1,0,0,"estonia",NA
4,2,3,3,4,2007,1,2,"1",2,0,0,1,"estonia",NA
4,2,4,2,3,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,3,3,2,2007,0,2,"6",1,0,0,1,"estonia",NA
3,3,2,1,4,2007,0,1,"6",1,0,0,0,"estonia",NA
3,3,4,2,4,2007,1,1,"2",1,1,0,0,"estonia",NA
2,1,2,1,4,2007,1,1,"5",1,1,0,0,"estonia",NA
3,3,2,1,3,2007,0,2,"5",2,1,0,1,"estonia",NA
4,2,5,2,2,2007,1,2,"2",2,1,0,1,"estonia",NA
4,2,4,2,3,2007,1,1,"6",2,0,0,0,"estonia",NA
3,3,2,1,3,2007,0,2,"1",1,0,0,1,"estonia",NA
4,2,4,2,2,2007,1,1,"1",2,0,0,1,"estonia",NA
4,2,3,3,2,2007,0,2,"4",3,0,0,1,"estonia",NA
4,2,4,2,2,2007,1,2,"5",1,0,0,0,"estonia",NA
3,3,4,2,3,2007,1,1,"5",2,0,0,1,"estonia",NA
3,3,2,1,4,2007,1,1,"1",1,1,0,0,"estonia",NA
3,3,3,3,3,2007,1,2,"2",3,0,0,0,"estonia",NA
3,3,3,3,3,2007,1,3,"1",3,0,0,1,"estonia",NA
4,2,5,2,1,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,3,3,1,2007,1,2,"2",1,0,0,0,"estonia",NA
4,2,4,2,2,2007,0,3,"1",2,0,0,1,"estonia",NA
4,2,4,2,3,2007,0,3,"1",3,0,0,1,"estonia",NA
3,3,4,2,3,2007,1,2,"1",1,1,0,1,"estonia",NA
4,2,4,2,2,2007,0,2,"4",2,0,0,1,"estonia",NA
4,2,4,2,1,2007,1,2,"7",1,1,0,0,"estonia",NA
4,2,4,2,1,2007,0,1,"2",2,0,0,0,"estonia",NA
3,3,4,2,2,2007,1,2,"1",3,0,0,0,"estonia",NA
4,2,5,2,3,2007,1,3,"1",3,0,0,1,"estonia",NA
4,2,3,3,4,2007,0,2,"1",1,0,0,1,"estonia",NA
3,3,3,3,3,2007,0,2,"4",3,0,0,1,"estonia",NA
4,2,4,2,3,2007,0,3,"1",3,0,0,1,"estonia",NA
3,3,4,2,3,2007,1,1,"2",1,0,0,0,"estonia",NA
3,3,5,2,2,2007,1,2,"7",3,1,0,0,"estonia",NA
4,2,4,2,1,2007,0,2,"5",2,0,0,1,"estonia",NA
3,3,3,3,4,2007,0,1,"5",1,1,0,0,"estonia",NA
4,2,4,2,1,2007,1,2,"3",3,0,0,0,"estonia",NA
3,3,3,3,2,2007,1,3,"1",3,0,0,1,"estonia",NA
4,2,4,2,2,2007,1,3,"1",2,0,0,1,"estonia",NA
4,2,5,2,2,2007,0,1,"1",1,0,0,1,"estonia",NA
3,3,2,1,3,2007,1,1,"4",3,1,0,0,"estonia",NA
3,3,2,1,3,2007,1,2,"2",3,0,0,0,"estonia",NA
3,3,3,3,4,2007,0,1,"5",1,1,0,1,"estonia",NA
4,2,4,2,2,2007,0,1,"4",3,0,0,0,"estonia",NA
3,3,3,3,2,2007,0,2,"1",2,0,0,0,"estonia",NA
4,2,2,1,4,2007,1,3,"1",1,1,0,0,"estonia",NA
4,2,4,2,2,2007,1,2,"4",2,0,0,1,"estonia",NA
4,2,3,3,3,2007,1,1,"3",1,0,0,0,"estonia",NA
4,2,5,2,1,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,3,3,4,2007,0,2,"1",1,1,0,0,"estonia",NA
4,2,4,2,2,2007,1,2,"2",1,0,0,1,"estonia",NA
3,3,3,3,1,2007,0,1,"7",3,1,1,0,"estonia",NA
4,2,5,2,3,2007,0,3,"6",3,0,0,1,"estonia",NA
4,2,4,2,4,2007,1,2,"1",1,1,0,0,"estonia",NA
3,3,3,3,2,2007,0,2,"1",2,0,0,1,"estonia",NA
3,3,2,1,2,2007,0,2,"5",2,0,0,1,"estonia",NA
3,3,2,1,4,2007,0,1,"4",1,1,0,1,"estonia",NA
4,2,5,2,2,2007,0,3,"1",3,0,0,1,"estonia",NA
3,3,1,1,3,2007,0,1,"4",1,1,0,0,"estonia",NA
4,2,4,2,4,2007,1,1,"5",1,1,0,0,"estonia",NA
2,1,2,1,4,2007,1,2,"1",1,1,0,1,"estonia",NA
3,3,3,3,4,2007,0,3,"1",2,1,0,1,"estonia",NA
3,3,3,3,1,2007,1,3,"2",2,0,0,1,"estonia",NA
4,2,5,2,2,2007,1,3,"2",2,0,0,1,"estonia",NA
3,3,2,1,4,2007,1,1,"4",1,1,0,0,"estonia",NA
5,2,4,2,3,2007,1,2,"2",1,0,0,1,"estonia",NA
3,3,3,3,4,2007,0,1,"5",1,1,0,0,"estonia",NA
4,2,4,2,2,2007,0,2,"4",1,0,0,1,"estonia",NA
3,3,4,2,3,2007,0,2,"4",1,0,0,0,"estonia",NA
3,3,3,3,3,2007,1,1,"1",1,1,0,1,"estonia",NA
3,3,3,3,2,2007,0,2,"4",3,0,0,1,"estonia",NA
3,3,3,3,2,2007,0,3,"1",3,0,0,1,"estonia",NA
4,2,4,2,4,2007,1,2,"1",1,1,0,0,"estonia",NA
3,3,3,3,4,2007,1,1,"5",1,1,0,0,"estonia",NA
1,1,4,2,4,2007,1,3,"5",2,0,0,0,"estonia",NA
3,3,4,2,2,2007,0,3,"4",3,0,0,1,"estonia",NA
5,2,5,2,3,2007,0,1,"5",2,0,0,0,"estonia",NA
4,2,4,2,2,2007,1,3,"1",2,0,0,1,"estonia",NA
2,1,1,1,2,2007,0,1,"5",3,0,1,0,"estonia",NA
4,2,5,2,3,2007,1,3,"1",2,0,0,1,"estonia",NA
2,1,2,1,4,2007,0,1,"5",1,1,0,0,"estonia",NA
2,1,2,1,1,2007,0,1,"1",3,0,1,1,"estonia",NA
4,2,4,2,2,2007,1,2,"1",1,0,0,1,"estonia",NA
4,2,4,2,2,2007,0,2,"1",2,0,0,1,"estonia",NA
4,2,5,2,2,2007,1,2,"2",2,0,0,1,"estonia",NA
3,3,3,3,2,2007,1,3,"2",3,0,0,1,"estonia",NA
5,2,4,2,3,2007,1,3,"3",3,0,0,1,"estonia",NA
4,2,2,1,2,2007,1,2,"5",1,1,0,1,"estonia",NA
4,2,4,2,1,2007,0,1,"4",2,0,0,0,"estonia",NA
3,3,3,3,4,2007,0,1,"6",1,1,0,0,"estonia",NA
3,3,3,3,1,2007,1,2,"3",1,0,0,0,"estonia",NA
3,3,2,1,3,2007,0,3,"4",2,0,0,1,"estonia",NA
4,2,4,2,3,2007,1,2,"1",1,0,0,0,"estonia",NA
3,3,1,1,3,2007,1,2,"4",1,1,0,1,"estonia",NA
2,1,2,1,4,2007,0,3,"1",2,0,0,1,"estonia",NA
4,2,4,2,2,2007,0,2,"5",3,0,0,1,"estonia",NA
4,2,5,2,2,2007,1,1,"2",2,0,0,1,"estonia",NA
5,2,5,2,1,2007,0,1,"4",2,0,0,0,"estonia",NA
3,3,3,3,2,2007,1,1,"4",1,1,0,0,"estonia",NA
4,2,3,3,4,2007,1,2,"2",3,1,0,0,"estonia",NA
1,1,1,1,4,2007,1,3,"1",3,1,0,0,"estonia",NA
4,2,1,1,2,2007,1,1,"2",2,0,0,0,"estonia",NA
4,2,4,2,3,2007,0,1,"5",2,0,0,0,"estonia",NA
3,3,2,1,1,2007,1,1,"5",1,1,0,0,"estonia",NA
3,3,4,2,3,2007,1,1,"2",1,0,0,0,"estonia",NA
3,3,3,3,1,2007,0,2,"5",2,0,0,0,"estonia",NA
5,2,5,2,1,2007,1,3,"1",2,0,0,0,"estonia",NA
3,3,4,2,1,2007,1,3,"1",2,0,0,1,"estonia",NA
3,3,3,3,4,2007,0,1,"6",1,1,0,0,"estonia",NA
3,3,3,3,4,2007,1,1,"5",2,1,0,0,"estonia",NA
3,3,3,3,3,2007,1,2,"1",2,0,0,1,"estonia",NA
3,3,4,2,2,2007,1,2,"1",3,0,0,0,"estonia",NA
3,3,3,3,3,2007,0,1,"4",1,0,0,1,"estonia",NA
3,3,4,2,1,2007,0,2,"4",3,0,0,1,"estonia",NA
4,2,4,2,3,2007,1,2,"1",2,0,0,0,"estonia",NA
2,1,3,3,3,2007,1,2,"5",1,1,0,1,"estonia",NA
3,3,3,3,3,2007,1,1,"5",1,0,0,0,"estonia",NA
3,3,1,1,3,2007,1,2,"2",2,0,0,0,"estonia",NA
4,2,4,2,2,2007,1,3,"2",2,0,0,1,"estonia",NA
4,2,4,2,2,2007,1,1,"2",2,0,0,1,"estonia",NA
4,2,3,3,2,2007,1,2,"7",1,0,0,1,"estonia",NA
3,3,4,2,4,2007,1,3,"1",1,1,0,0,"estonia",NA
4,2,5,2,2,2007,0,2,"5",2,0,0,0,"estonia",NA
4,2,4,2,2,2007,1,1,"5",1,0,0,0,"estonia",NA
3,3,3,3,3,2007,1,1,"4",1,0,0,0,"estonia",NA
2,1,3,3,4,2007,1,1,"2",1,0,0,0,"estonia",NA
4,2,5,2,4,2007,1,1,"4",1,1,0,0,"estonia",NA
4,2,3,3,4,2007,1,1,"5",1,1,0,0,"estonia",NA
4,2,4,2,4,2007,1,2,"1",1,1,0,0,"estonia",NA
3,3,5,2,4,2007,1,1,"4",1,1,0,0,"estonia",NA
3,3,4,2,4,2007,0,1,"4",3,1,0,1,"estonia",NA
4,2,4,2,2,2007,1,2,"5",2,0,0,0,"estonia",NA
3,3,3,3,4,2007,1,2,"2",2,1,0,0,"estonia",NA
3,3,5,2,1,2007,1,1,"2",3,0,0,1,"estonia",NA
4,2,4,2,2,2007,0,1,"5",1,0,0,0,"estonia",NA
5,2,2,1,1,2007,1,1,"3",2,0,0,1,"estonia",NA
3,3,3,3,4,2007,1,3,"1",1,1,0,1,"estonia",NA
4,2,3,3,4,2007,1,1,"1",3,0,0,1,"estonia",NA
4,2,4,2,3,2007,1,1,"5",1,0,0,0,"estonia",NA
3,3,3,3,4,2007,1,1,"5",2,1,0,0,"estonia",NA
3,3,3,3,2,2007,0,1,"5",1,0,0,0,"estonia",NA
2,1,4,2,4,2007,0,1,"4",1,0,0,1,"estonia",NA
4,2,4,2,1,2007,0,3,"1",2,0,0,0,"estonia",NA
3,3,4,2,3,2007,0,2,"5",2,0,0,1,"estonia",NA
3,3,3,3,4,2007,1,1,"2",1,1,0,0,"estonia",NA
1,1,2,1,3,2007,1,1,"1",2,0,0,0,"estonia",NA
3,3,2,1,4,2007,1,2,"1",1,1,0,0,"estonia",NA
5,2,5,2,4,2007,1,1,"1",1,1,0,0,"estonia",NA
4,2,4,2,2,2007,0,2,"1",3,0,0,1,"estonia",NA
3,3,4,2,4,2007,0,1,"5",3,0,0,1,"estonia",NA
3,3,4,2,2,2007,0,3,"1",3,0,0,1,"estonia",NA
